count,density,width,white,light,medium,dark,extra_dark,black,diameter,gauge,needles,feeders,rpm,shrinkage_length,shrinkage_width,stitch_length,tightness_factor
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,-4.5,-5.8,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,18,-4.5,-6.9,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,-4.5,-6.9,0.30297619,17.93438351
29.525,175,196,0,0,0,1,0,0,34,24,2520,25,18,-3.5,-6.5,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,18,-4,-7,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,-4,-7,0.30297619,17.93438351
29.525,175,98,0,0,0,0,0,1,34,24,2520,25,18,-3.2,-6.5,0.30297619,17.93438351
29.525,175,196,0,0,0,0,0,1,34,24,2520,25,18,-3.2,-6.5,0.30297619,17.93438351
29.525,175,196,1,0,0,0,0,0,34,24,2520,25,18,-4.5,-6.1,0.30297619,17.93438351
29.525,175,98,1,0,0,0,0,0,34,24,2520,25,18,-4.5,-6.1,0.30297619,17.93438351
29.525,175,98,0,0,1,0,0,0,34,24,2520,25,18,-6.2,-5.3,0.30297619,17.93438351
29.525,175,196,0,0,1,0,0,0,34,24,2520,25,18,-6.2,-5.3,0.30297619,17.93438351
29.525,175,196,0,0,1,0,0,0,34,24,2520,25,18,-2,-5.4,0.30297619,17.93438351
29.525,175,98,0,0,1,0,0,0,34,24,2520,25,18,-2,-5.4,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,18,-4.1,-6.5,0.30297619,17.93438351
29.525,175,196,0,0,1,0,0,0,34,24,2520,25,18,-3,-6,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,-4.1,-6.5,0.30297619,17.93438351
29.525,175,98,0,0,1,0,0,0,34,24,2520,25,18,-3,-6,0.30297619,17.93438351
29.525,175,98,0,0,0,0,0,1,34,24,2520,25,18,-3.8,-6,0.30297619,17.93438351
29.525,175,196,0,0,0,0,0,1,34,24,2520,25,18,-3.8,-6,0.30297619,17.93438351
29.525,175,98,0,0,1,0,0,0,34,24,2520,25,18,-4,-6,0.30297619,17.93438351
29.525,175,196,0,0,1,0,0,0,34,24,2520,25,18,-4,-6,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,-4.3,-6.6,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,18,-4.3,-6.6,0.30297619,17.93438351
29.525,175,196,0,0,0,0,0,1,34,24,2520,25,15,-2.5,-5.5,0.30297619,17.93438351
29.525,175,196,0,0,0,1,0,0,34,24,2520,25,18,-6,-8,0.30297619,17.93438351
29.525,175,98,0,0,0,1,0,0,34,24,2520,25,18,-6,-8,0.30297619,17.93438351
29.525,175,196,0,0,0,0,0,1,34,24,2520,25,15,-4,-7,0.30297619,17.93438351
29.525,175,98,0,0,0,0,0,1,34,24,2520,25,15,-4,-7,0.30297619,17.93438351
29.525,175,196,0,0,0,0,0,1,34,24,2520,25,18,-5.2,-6,0.30297619,17.93438351
29.525,175,98,0,0,0,0,0,1,34,24,2520,25,18,-5.2,-6,0.30297619,17.93438351
29.525,175,196,0,0,0,1,0,0,34,24,2520,25,15,-5.5,-8,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,15,-5,-6.5,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,15,-5,-6.5,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,18,-4,-6,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,-4,-6,0.30297619,17.93438351
29.525,175,196,0,0,1,0,0,0,34,24,2520,25,15,-5.5,-7.7,0.30297619,17.93438351
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,15,-4,-6,0.30297619,17.93438351
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,15,-4,-6,0.30297619,17.93438351
29.525,175,98,0,0,1,0,0,0,34,24,2520,25,18,-6.2,-5.3,0.30297619,17.93438351
29.525,180,188,0,0,1,0,0,0,32,24,2400,25,18,-5.3,-7,0.310416667,17.50450855
19.68333333,145,154,0,1,0,0,0,0,30,24,2256,30,15,-6.5,-7,0.257092199,17.25680634
19.68333333,145,154,0,1,0,0,0,0,30,24,2256,30,15,-6.5,-7,0.257092199,17.25680634
24.60416667,175,196,0,0,0,0,0,1,34,24,2568,40,18,-6,-6.3,0.298870717,16.59667025
24.60416667,175,196,0,0,1,0,0,0,34,24,2568,40,13,-3,-6,0.298870717,16.59667025
24.60416667,175,98,0,0,1,0,0,0,34,24,2568,40,18,-3,-6,0.298870717,16.59667025
24.60416667,175,196,0,0,0,1,0,0,34,24,2568,40,13,-5,-5,0.298870717,16.59667025
24.60416667,175,196,0,0,0,1,0,0,34,24,2568,40,13,-5,-5,0.298870717,16.59667025
24.60416667,175,196,0,0,0,0,0,1,34,24,2568,40,13,-2,-5,0.298870717,16.59667025
24.60416667,175,98,0,0,0,0,0,1,34,24,2568,40,13,-2,-5,0.298870717,16.59667025
24.60416667,175,196,0,1,0,0,0,0,34,24,2568,40,13,-4.9,-5.1,0.298870717,16.59667025
24.60416667,175,98,0,1,0,0,0,0,34,24,2568,40,13,-4.9,-5.1,0.298870717,16.59667025
24.60416667,175,196,0,0,0,0,0,1,34,24,2568,40,13,-2.6,-5.4,0.298870717,16.59667025
24.60416667,175,98,0,0,0,0,0,1,34,24,2568,40,13,-2.6,-5.4,0.298870717,16.59667025
24.60416667,175,196,0,1,0,0,0,0,34,24,2568,40,13,-5,-5,0.298870717,16.59667025
24.60416667,175,98,0,1,0,0,0,0,34,24,2568,40,13,-5,-5,0.298870717,16.59667025
24.60416667,175,196,0,0,1,0,0,0,34,24,2568,40,13,-5.5,-5.5,0.298870717,16.59667025
24.60416667,175,98,0,0,1,0,0,0,34,24,2568,40,13,-5.5,-5.5,0.298870717,16.59667025
24.60416667,175,196,0,0,0,1,0,0,34,24,2568,40,12,-6,-6,0.298870717,16.59667025
24.60416667,175,196,0,0,0,0,0,1,34,24,2568,40,18,-3,-6,0.298870717,16.59667025
24.60416667,175,196,0,1,0,0,0,0,34,24,2568,40,18,-4.4,-7.4,0.298870717,16.59667025
24.60416667,175,98,0,0,0,0,0,1,34,24,2568,40,18,-3,-6,0.298870717,16.59667025
24.60416667,175,98,0,1,0,0,0,0,34,24,2568,40,18,-4.4,-7.4,0.298870717,16.59667025
29.525,185,157,1,0,0,0,0,0,28,22,1920,42,15,-5,-7,0.319010417,17.03295852
29.525,185,157,1,0,0,0,0,0,28,22,1920,42,15,-5,-7,0.322135417,16.86772368
29.525,185,157,1,0,0,0,0,0,28,22,1920,42,15,-5,-5,0.319010417,17.03295852
29.525,185,157,1,0,0,0,0,0,28,22,1920,42,15,-5,-5,0.322135417,16.86772368
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-6.3,-8,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-6.3,-8,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-6.5,-7.5,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-6.5,-7.5,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-4,-7,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-4,-7,0.306306306,14.48416239
19.68333333,150,172,0,0,1,0,0,0,30,24,2220,44,18,-6,-8,0.306306306,14.48416239
19.68333333,150,172,0,0,1,0,0,0,30,24,2220,44,18,-6,-8,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-3,-6,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-3,-6,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-4,-6,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-4,-6,0.306306306,14.48416239
19.68333333,150,172,0,0,1,0,0,0,30,24,2220,44,18,-6,-4.3,0.306306306,14.48416239
19.68333333,150,172,0,0,1,0,0,0,30,24,2220,44,18,-6,-4.3,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-3.3,-5.5,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-3.3,-5.5,0.306306306,14.48416239
19.68333333,150,172,0,0,1,0,0,0,30,24,2220,44,18,-5.5,-6.8,0.306306306,14.48416239
19.68333333,150,172,0,0,1,0,0,0,30,24,2220,44,18,-5.5,-6.8,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-2.5,-6,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-2.5,-6,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-4.2,-7.2,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,18,-4.2,-7.2,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,15,-4.8,-5.8,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2220,44,15,-4.8,-5.8,0.306306306,14.48416239
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-7.8,-7,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-7.8,-7,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5,-6.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5,-6.5,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-7,-6.4,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-7,-6.4,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-7,-6.4,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-7,-6.4,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.4,-5.4,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.4,-5.4,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-8.2,-6.1,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-8.2,-6.1,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-3.7,-6.7,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-3.7,-6.7,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-6.2,-6.7,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-6.2,-6.7,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-2.8,-5.8,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-2.8,-5.8,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.3,-6.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.3,-6.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5.5,-6.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5.5,-6.5,0.309175532,14.34974577
19.68333333,150,172,1,0,0,0,0,0,30,24,2256,48,18,-3,-5,0.309175532,14.34974577
19.68333333,150,172,1,0,0,0,0,0,30,24,2256,48,18,-3,-5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.8,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.8,-6,0.309175532,14.34974577
19.68333333,150,172,1,0,0,0,0,0,30,24,2256,48,18,-4,-6,0.309175532,14.34974577
19.68333333,150,172,1,0,0,0,0,0,30,24,2256,48,18,-4,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5.5,-5.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5.5,-5.5,0.309175532,14.34974577
19.68333333,150,172,1,0,0,0,0,0,30,24,2256,48,18,-6.5,-6.5,0.309175532,14.34974577
19.68333333,150,172,1,0,0,0,0,0,30,24,2256,48,18,-6.5,-6.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5.3,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5.3,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.9,-6.6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.9,-6.6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.4,-5.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-4.4,-5.5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5,-5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5,-5,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-6.2,-6.8,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,18,-6.2,-6.8,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,-5,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-7,-7,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-7,-7,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-4.7,-5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-4.7,-5,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-6,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-6,-6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-7.8,-5.6,0.309175532,14.34974577
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,15,-7.8,-5.6,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,15,-5.9,-6.8,0.309175532,14.34974577
19.68333333,150,172,0,0,1,0,0,0,30,24,2256,48,15,-5.9,-6.8,0.309175532,14.34974577
19.68333333,140,150,0,0,0,1,0,0,30,24,2256,48,18,-9,-6,0.280141844,15.83694253
19.68333333,140,163,0,0,1,0,0,0,34,24,2544,48,12,-8,-5,0.270243711,16.41699735
19.68333333,140,163,0,0,1,0,0,0,34,24,2544,48,12,-8,-5,0.270243711,16.41699735
19.68333333,140,163,0,0,1,0,0,0,34,24,2544,48,12,-8,-5,0.270243711,16.41699735
19.68333333,140,163,0,0,1,0,0,0,34,24,2544,48,12,-8,-5,0.270243711,16.41699735
19.68333333,140,163,0,0,1,0,0,0,34,24,2544,48,12,-5,-5,0.270243711,16.41699735
19.68333333,140,163,0,0,1,0,0,0,34,24,2544,48,12,-5,-5,0.270243711,16.41699735
22.71153846,160,171,0,0,0,0,0,1,30,24,2256,48,18,-3.7,-6.7,0.292996454,16.26525637
22.71153846,160,171,0,1,0,0,0,0,30,24,2256,48,18,-6.5,-7,0.292996454,16.26525637
22.71153846,160,171,0,1,0,0,0,0,30,24,2256,48,18,-6.5,-7,0.292996454,16.26525637
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-6.3,-6.3,0.298093972,16.63991627
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-6.3,-6.3,0.301861702,16.43222275
24.60416667,165,85,0,0,0,0,0,0,30,24,2256,48,18,-5.5,-7,0.298093972,16.63991627
24.60416667,165,85,0,0,0,0,0,0,30,24,2256,48,18,-5.5,-7,0.301861702,16.43222275
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-5,-7,0.290336879,17.08449419
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-5,-7,0.295212766,16.80231786
24.60416667,165,85,0,1,0,0,0,0,30,24,2256,48,18,-5,-7,0.290336879,17.08449419
24.60416667,165,85,0,1,0,0,0,0,30,24,2256,48,18,-5,-7,0.295212766,16.80231786
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-5.8,-6.7,0.294769504,16.8275845
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-5.8,-6.7,0.29964539,16.55376286
24.60416667,165,85,0,0,0,1,0,0,30,24,2256,48,18,-5.8,-6.7,0.294769504,16.8275845
24.60416667,165,85,0,0,0,1,0,0,30,24,2256,48,18,-5.8,-6.7,0.29964539,16.55376286
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-6.3,-6.3,0.294769504,16.8275845
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-6.3,-6.3,0.29964539,16.55376286
24.60416667,165,85,0,0,0,1,0,0,30,24,2256,48,18,-6.3,-6.3,0.294769504,16.8275845
24.60416667,165,85,0,0,0,1,0,0,30,24,2256,48,18,-6.3,-6.3,0.29964539,16.55376286
24.60416667,165,170,0,0,0,0,0,0,30,24,2256,48,18,-5.5,-7,0.298093972,16.63991627
24.60416667,165,170,0,0,0,0,0,0,30,24,2256,48,18,-5.5,-7,0.301861702,16.43222275
24.60416667,165,85,0,0,0,0,0,0,30,24,2256,48,18,-5.5,-7,0.298093972,16.63991627
24.60416667,165,85,0,0,0,0,0,0,30,24,2256,48,18,-5.5,-7,0.301861702,16.43222275
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-6.3,-7.7,0.290336879,17.08449419
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-6.3,-7.7,0.295212766,16.80231786
24.60416667,165,85,0,1,0,0,0,0,30,24,2256,48,18,-6.3,-7.7,0.290336879,17.08449419
24.60416667,165,85,0,1,0,0,0,0,30,24,2256,48,18,-6.3,-7.7,0.295212766,16.80231786
24.60416667,160,171,0,0,0,0,0,1,30,24,2256,48,18,-3.7,-6.7,0.298093972,16.63991627
24.60416667,160,171,0,1,0,0,0,0,30,24,2256,48,18,-6.5,-7,0.298093972,16.63991627
24.60416667,160,171,0,1,0,0,0,0,30,24,2256,48,18,-6.5,-7,0.298093972,16.63991627
24.60416667,165,170,0,0,0,0,0,0,30,24,2256,48,18,-5,-8,0.295434397,16.78971297
24.60416667,165,170,0,0,0,0,0,0,30,24,2256,48,18,-5,-8,0.295434397,16.78971297
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-6,-7,0.295434397,16.78971297
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-6,-7,0.295434397,16.78971297
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-5,-5,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-5,-5,0.292996454,16.92941557
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-5,-5,0.290336879,17.08449419
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-5,-5,0.295212766,16.80231786
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-7.7,-5.7,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-7.7,-5.7,0.292996454,16.92941557
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-8,-8,0.292553191,16.9550662
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-8,-8,0.297429078,16.6771143
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-5,-7.5,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-5,-7.5,0.292996454,16.92941557
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-8,-7.5,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-8,-7.5,0.292996454,16.92941557
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-6,-7.5,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-6,-7.5,0.292996454,16.92941557
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-6,-8,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-6,-8,0.292996454,16.92941557
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-7,-8,0.292553191,16.9550662
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-7,-8,0.297429078,16.6771143
24.60416667,165,170,0,0,0,0,0,1,30,24,2256,48,18,-6,-8,0.300310284,16.51711246
24.60416667,165,170,0,0,0,0,0,1,30,24,2256,48,18,-6,-8,0.304299645,16.30057348
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-3,-8,0.294769504,16.8275845
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-3,-8,0.29964539,16.55376286
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-8,-8.5,0.288120567,17.21591338
24.60416667,165,170,1,0,0,0,0,0,30,24,2256,48,18,-8,-8.5,0.292996454,16.92941557
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-9,-7,0.289228723,17.14995202
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-9,-7,0.289228723,17.14995202
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-8,-6,0.289228723,17.14995202
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-8,-6,0.289228723,17.14995202
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-7,-8,0.290336879,17.08449419
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-7,-8,0.295212766,16.80231786
24.60416667,165,170,0,0,0,0,0,0,30,24,2256,48,18,-2,-5,0.298093972,16.63991627
24.60416667,165,170,0,0,0,0,0,0,30,24,2256,48,18,-2,-5,0.301861702,16.43222275
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-5,-8,0.292553191,16.9550662
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-5,-8,0.297429078,16.6771143
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-5,-5,0.292553191,16.9550662
24.60416667,165,170,0,0,1,0,0,0,30,24,2256,48,18,-5,-5,0.297429078,16.6771143
24.60416667,165,170,0,0,0,0,0,1,30,24,2256,48,18,-3,-6,0.300310284,16.51711246
24.60416667,165,170,0,0,0,0,0,1,30,24,2256,48,18,-3,-6,0.304299645,16.30057348
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-7,-8,0.294769504,16.8275845
24.60416667,165,170,0,0,0,1,0,0,30,24,2256,48,18,-7,-8,0.29964539,16.55376286
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-6,-7,0.288120567,17.21591338
24.60416667,165,170,0,1,0,0,0,0,30,24,2256,48,18,-6,-7,0.292996454,16.92941557
29.525,185,185,0,0,1,0,0,0,30,24,2256,48,18,-6,-7,0.321143617,16.91981689
29.525,185,185,0,0,1,0,0,0,30,24,2256,48,18,-6,-7,0.324024823,16.76936708
29.525,185,185,0,0,0,0,0,0,30,24,2256,48,18,-7,-7,0.323138298,16.81537357
29.525,185,185,0,0,0,0,0,0,30,24,2256,48,18,-7,-7,0.326019504,16.66676728
29.525,185,185,1,0,0,0,0,0,30,24,2256,48,18,-7,-7,0.319148936,17.02556574
29.525,185,185,1,0,0,0,0,0,30,24,2256,48,18,-7,-7,0.322030142,16.8732379
29.525,185,185,1,0,0,0,0,0,30,24,2256,48,18,-7,-7,0.319148936,17.02556574
29.525,185,185,1,0,0,0,0,0,30,24,2256,48,18,-7,-7,0.322030142,16.8732379
29.525,185,182,0,1,0,0,0,0,30,24,2256,48,18,-8,-8,0.319148936,17.02556574
29.525,185,182,0,1,0,0,0,0,30,24,2256,48,18,-8,-8,0.322030142,16.8732379
29.525,185,185,0,1,0,0,0,0,30,24,2256,48,18,-6,-8,0.319148936,17.02556574
29.525,185,185,0,1,0,0,0,0,30,24,2256,48,18,-6,-8,0.322030142,16.8732379
29.525,190,0,0,0,0,0,0,1,34,24,2544,48,12,-5,-5,0.310534591,17.49786127
29.525,190,0,0,0,0,1,0,0,34,24,2544,48,12,-5,-5,0.310534591,17.49786127
29.525,190,0,0,0,1,0,0,0,34,24,2544,48,12,-5,-5,0.310534591,17.49786127
19.68333333,140,175,1,0,0,0,0,0,34,24,2520,50,18,-5,-5,0.273412698,16.22671627
19.68333333,140,175,1,0,0,0,0,0,34,24,2520,50,18,-5,-5,0.276388889,16.05198494
24.60416667,175,98,0,0,0,0,0,1,34,24,2520,50,18,-2.5,-5.5,0.298015873,16.64427696
24.60416667,175,196,0,0,0,0,0,1,34,24,2520,50,18,-2.5,-5.5,0.298015873,16.64427696
24.60416667,175,98,0,1,0,0,0,0,34,24,2520,50,18,-3.4,-6.6,0.298015873,16.64427696
24.60416667,175,196,0,1,0,0,0,0,34,24,2520,50,18,-3.4,-6.6,0.298015873,16.64427696
24.60416667,175,196,0,0,0,0,0,1,34,24,2520,50,18,-3.6,-6.8,0.298015873,16.64427696
24.60416667,175,98,0,0,0,0,0,1,34,24,2520,50,18,-3.6,-6.8,0.298015873,16.64427696
24.60416667,175,196,0,0,0,0,0,1,34,24,2520,50,18,-2,-5,0.298015873,16.64427696
24.60416667,175,98,0,0,0,0,0,1,34,24,2520,50,18,-2,-5,0.298015873,16.64427696
24.60416667,175,196,0,1,0,0,0,0,34,24,2520,50,18,-3.1,-6.8,0.298015873,16.64427696
24.60416667,175,98,0,0,0,0,0,1,34,24,2520,50,18,-1.5,-5,0.298015873,16.64427696
24.60416667,175,98,0,1,0,0,0,0,34,24,2520,50,18,-3.1,-6.8,0.298015873,16.64427696
24.60416667,175,196,0,1,0,0,0,0,34,24,2520,50,18,-3.2,-6.1,0.298015873,16.64427696
24.60416667,175,196,0,0,0,0,0,1,34,24,2520,50,18,-2,-5,0.298015873,16.64427696
24.60416667,175,196,0,0,0,0,0,1,34,24,2520,50,18,-1.8,-5,0.298015873,16.64427696
24.60416667,175,196,0,1,0,0,0,0,34,24,2520,50,18,-4.8,-7.8,0.298015873,16.64427696
24.60416667,175,98,0,0,0,0,0,1,34,24,2520,50,18,-1.8,-5,0.298015873,16.64427696
24.60416667,175,98,0,1,0,0,0,0,34,24,2520,50,18,-4.8,-7.8,0.298015873,16.64427696
24.60416667,175,196,0,0,1,0,0,0,34,24,2520,50,18,-4.2,-5.6,0.298015873,16.64427696
24.60416667,175,98,0,0,1,0,0,0,34,24,2520,50,18,-4.2,-5.6,0.298015873,16.64427696
24.60416667,175,196,0,0,0,0,0,0,34,24,2520,50,18,-4,-6.8,0.298015873,16.64427696
